,recID,artistName,trackTitle,trackID,popularity,genre,danceability,valence,durationSec,popularity,longitude,latitude
21271,1048340,Gemini Five,When The Body Speaks,4TaNQfM5ejOXntzRGvbcAF,10,swedish,0.432999998,0.47,204.24,0.414615033,133.39311,-24.9162
21272,1081835,White Lion,When The Children Cry,3lASaHaymd0rz8KUwRnVl1,36,hard-rock,0.463999987,0.473,209.307,0.427940699,-93.46787,44.93944
21273,876121,Settlefish,When The Light Becomes Green,5FjA6QpGQgOXLN9jf7F6AZ,1,emo,0.542999983,0.578,280.693,0.370132109,11.34516,44.50482
21274,1000838,High Contrast,When The Lights Go Down,1ukwJjf9zoGt2BWuTqyYgN,1,drum-and-bass,0.529999971,0.127,414.226,0.431376228,-3.18067,51.48126
21275,808951,The Supremes,When The Lovelight Starts Shining Through His Eyes,18rRqIOPhAfHHHTGzhWDZy,5,disco,0.395999998,0.632,183.493,0.514331814,-83.32278,43.02809
21276,1146360,Powerwolf,When The Moon Shines Red,5jhnTWC6U28MhVjFj2iVw1,37,german,0.282999992,0.382,265.067,0.445125891,10.45415,51.16418
21277,593753,Secret Service,When The Night Closes In,4rhmOp8QOYQxHB3MkBtt5j,0,disco,0.597000003,0.661,247.24,0.387276171,-85.97874,35.83073
21278,736759,Ryan Adams,When The Stars Go Blue,04rMpRstoJt3uvqyNGKczX,53,alt-rock,0.589999974,0.293,211.667,0.60709944,-77.42105,34.74929
21279,1173799,The Classic Crime,When The Time Comes,7MHju2icZnt6yIitXmbqFd,11,punk-rock,0.508000016,0.145,229.427,0.615347274,-122.32944,47.60356
21280,650098,Kansas,When The World Was Young,4XDrW28zuLk7Xv7cAIhAQH,6,hard-rock,0.59799999,0.621,350.987,0.470916821,-95.67118,39.04928
21281,1121784,PJ Harvey,When Under Ether,6T74sWvcHvSAO5prlk5dDw,43,alt-rock,0.330000013,0.331,142.4,0.581697512,-2.64647,50.94224
21282,1124110,Impaled Nazarene,When Violence Commands The Day,08wZZchupyYkxUCpwvGlcB,3,black-metal,0.244000003,0.194,214.4,0.508807734,26.06739,64.95014
21283,1227354,Sneaky Sound System,When We Were Young,05hTwYcDon0P7QREaLIaNI,17,house,0.625999987,0.426,224.453,0.447386029,151.20695,-33.86963
21284,773064,Sascha Funke,When Will I Be Famous,5afyjeRx6nAhHcy6GKwyxF,2,minimal-techno,0.800000012,0.759,363.2,0.458637945,13.37698,52.51607
21285,303478,Van Morrison,When Will I Ever Learn To Live In God,6TepbzMBdQimM9PfZ42fgb,14,singer-songwriter,0.298999995,0.388,336.427,0.521188106,-5.93494,54.5958
21286,1052388,Brett Dennen,When You Feel It,2L3zV0iCaBbLtABTtp9u4e,14,acoustic,0.694000006,0.66,288.68,0.50883656,-120.84822,37.7684
21287,753504,Shawn Colvin,When You Know,5wUnNZG0cWLt87o19fDoRF,29,folk,0.416999996,0.248,185.467,0.446732968,-96.92803,42.78668
21288,804249,Kellie Coffey,When You Lie Next To Me,6EwbFB8T0uIaaRCNwAIrnS,33,country,0.312000006,0.115,239.827,0.347704978,-97.48561,35.33826
21289,1304924,Poison The Well,When You Lose I Lose As Well,032zF8YGx7p3tsj3RjFQf8,13,metalcore,0.497000009,0.188,210.133,0.449582827,-81.54106,27.9758
21290,1124420,Vick Allen,When You Pack Your Bag,4IogcudR0lMd4bOfH98hjI,23,blues,0.859000027,0.857,241.787,0,-89.87374,32.58507
21291,901358,Alicia Keys,When You Really Love Someone,7M4VDk55yaOIgGNsIcOnRv,45,pop,0.763999999,0.614,249.733,0.772792998,-73.9454,40.8079
21292,630903,Collin Raye,When You Say Your Prayers,6JOCKmCX7QgQbmAehoEFzw,18,country,0.573000014,0.278,192.867,0.495310896,-94.33942,34.03674
21293,790372,Brian McKnight,When You Wanna Come,20fAPS2KdFJGyF8v97wkjF,18,soul,0.834999979,0.632,272.091,0.569487251,-78.87846,42.88544
21294,892132,The Clientele,When You and I Were Young,1DXQai4uyMjucyh0hPxBSj,6,indie-pop,0.303000003,0.575,230.04,0.492866769,-0.12714,51.50632
21295,631627,Britney Spears,When Your Eyes Say It,30hSG0Is8yOGkFQtF20Lxu,35,dance,0.693000019,0.439,269.773,0.60725728,-118.24532,34.05349
21296,964301,Red Garland,When Your Lover Has Gone,3lvOQ8xjesIEDwhia1giZ0,10,piano,0.409999996,0.0395,402.16,0.369354063,-96.7954,32.77815
21297,796648,Charley Patton,When Your Way Gets Dark,1KumNVHjGEnniJJaNrndjz,0,acoustic,0.504999995,0.528,189.627,0.375593583,-90.60536,32.33112
21298,1079079,John Berry,When a Man Loves a Woman,1wHJEwooyPUQ2vyOZx5TKC,8,gospel,0.698000014,0.468,196.333,0.463771722,-81.72239,33.56173
21299,361645,Percy Sledge,When a Man Loves a Woman,0GVxSbigOiKlGfI30Uw00X,57,soul,0.526000023,0.286,175.693,0.511892125,-87.52899,34.6978
21300,1133593,Entombed,When in Sodom,02jyjFFcgKRIFazWIgWQFK,17,death-metal,0.236000001,0.1,340.013,0.437200534,17.55142,62.19845
21301,1126817,Black Moth Super Rainbow,When the Sun Grows on Your Tongue,3UsViQxHeSsUzg8bQQZFx3,23,chill,0.435000002,0.912,160.187,0.449653468,-79.99745,40.43831
21302,770293,Joyce Cooling,Whenever The Rain Falls,1vTGanLmJzp7cfYUPiP2XW,17,jazz,0.814999998,0.847,256.627,0.3854283,-122.42005,37.77916
21303,744774,David Ball,Whenever You Come Back To Me,6X9Ppi9fHRX5pMWdFSGaoe,11,country,0.653999984,0.35,218.427,0.349413607,-81.02668,34.92402
21304,808964,Rick Astley,Whenever You Need Somebody,6OhS9rBZevGR1PIdj9D9aB,6,disco,0.717000008,0.514,235.133,0.507464243,-2.63265,53.45644
21305,1082428,Paul Stanley,Where Angels Dare,6ODFFOd5QySIXAdGAPVJxp,15,hard-rock,0.584999979,0.527,202.733,0.38097955,-73.83168,40.7038
21306,936252,Midnite,Where Are They Now,0QgSiVTfVMCZ4imIUhVcvA,5,dub,0.773999989,0.811,232.438,0.477576368,-64.73629,17.73655
21307,818210,The Cyrkle,Where Are You Going,2FaBcT35MR5oQp2wu0DJmw,3,garage,0.38499999,0.705,129.067,0.344241412,-75.20983,40.69119
21308,631589,Britney Spears,Where Are You Now,4MOBPIIRUgHTBAp0NpgLTm,37,dance,0.635999978,0.297,279.387,0.613117425,-118.24532,34.05349
21309,926285,Albert Cummings,Where Did I Go Wrong,05nyQ0wXxHMVKvwWlc1HMa,14,blues,0.479999989,0.669,179.24,0.408246219,-71.71818,42.18419
21310,16314,The Supremes,Where Did Our Love Go,6FPlTeNvtZcValnc60owke,6,disco,0.532000005,0.629,161.2,0.514958267,-83.32278,43.02809
21311,836307,Eliane Elias,Where Did You Go,06bkYgfxTDfD6Dt8XtibA6,3,piano,0.432999998,0.142,272.867,0.427914247,-46.65466,-23.56287
21312,631770,Whitney Houston,Where Do Broken Hearts Go,4nwd2pydGCACoemwUXyvHX,33,dance,0.563000023,0.209,278.733,0.620221613,-74.17418,40.73197
21313,999817,Rick Astley,Where Do I Begin,35Jv4Hk94XpFXclSN0sF20,22,disco,0.617999971,0.471,216.88,0.507464243,-2.63265,53.45644
21314,916238,Brian McKnight,Where Do We Go From Here,6DZoFHAnjolRrJVPlhE0ft,14,soul,0.77700001,0.424,261.56,0.569487251,-78.87846,42.88544
21315,1155594,No Mercy,Where Do You Go,1lkfcyCLP0KPykSLIgh1VT,47,house,0.672999978,0.932,271.44,0.439812044,-80.01955,35.21962
21316,729683,Ruff Endz,Where Does Love Go From Here,3icRpoJmRyam7cwKk2Ai04,26,soul,0.828000009,0.555,315.44,0.42394968,-76.65937,39.25566
21317,743401,Charming,Where Have I Been,5j3JxyFebtLVriHoY9j2xC,1,club,0.344000012,0.178,235.507,0,-122.42005,37.77916
21318,1011826,The Grascals,Where I Come From,7nCSEDpYiqMGWX7G1CVvQb,11,gospel,0.569000006,0.712,178.559,0.447332898,-86.77836,36.16778
21319,1391684,The Tallest Man On Earth,Where I Thought I Met the Angels,4OUSxqCU2VLlMZEHn5Ioh7,17,singer-songwriter,0.684000015,0.425,270.4,0.542425068,17.55142,62.19845
21320,1282154,The Dangerous Summer,Where I Want To Be,4R39qvplUmMpe9yHwFmOaS,45,emo,0.456999987,0.569,218.907,0.556603587,-76.79944,39.26872
21321,1032059,Enemy You,Where No One Knows My Name,5TGNC3nua7dMfLhZdM5RJJ,8,power-pop,0.465999991,0.868,179.493,0.340992955,-122.42005,37.77916
21322,1147093,Sieges Even,Where Our Shadows Sleep,7I7ty4hbGJLYuoYVr8YdO7,13,german,0.55400002,0.243,428.027,0.461644161,11.57752,48.13641
21323,1026131,Neaera,Where Submission Reigns,1gbCovz2Y281ZXvfKj0VIy,11,metalcore,0.230000004,0.189,261.76,0.416117996,7.61781,51.96301
21324,819523,Helloween,Where The Rain Grows,4Fwig9zXaXuHK4lSfXJWKi,22,german,0.460999995,0.42,283.68,0.521242092,9.99245,53.55334
21325,897964,David Lanz,Where The Tall Tree Grows,5BPVU4xLlwdkSlrToeMyIe,2,new-age,0.437000006,0.0451,245.133,0.403530129,-77.029,38.8991
21326,1224126,Evergreen Terrace,Where There Is Fire We Will Carry Gasoline,7ocFTkP77Bj9choHAI8HpN,19,hardcore,0.243000001,0.549,206.6,0.529165902,-81.6558,30.33138
21327,1246557,Backyard Babies,Where Were You,63GjqR1uFRgQ8pywKW8nVX,16,rock-n-roll,0.338999987,0.324,195.853,0.441238121,14.69725,57.65337
21328,666481,Broadcast,Where Youth And Laughter Go,1huSuxM8XYWW1O9SKcMCs1,3,psych-rock,0.43900001,0.0731,272.533,0.467885511,-1.9086,52.47859
21329,1153010,The Dear Hunter,Where the Road Parts,5gwkDkoO5rh7Pvfq3Unvln,23,hardcore,0.499000013,0.335,270.72,0.489838999,-71.71818,42.18419
21330,1034883,Common Rider,Where the Waves are Highest,2Evh0s1zBVpeAjlLEqihmC,33,punk,0.703000009,0.952,103.733,0.469529361,-80.23742,25.72898
21331,1054535,The Album Leaf,Wherever I Go,6641C0twLkpAHy731maMnf,15,ambient,0.400000006,0.0496,278,0.50774992,-119.27023,37.27188
21332,997667,Sanchez,Wherever I Lay My Hat,5IGkBeBwqmtaRvAcE8edg6,4,dancehall,0.708000004,0.575,202.64,0.400479179,-118.24532,34.05349
21333,1001260,Love Joys,Wherever Jah Send Me,0rXnQ0TAeg5NEPdtRTiKWk,8,dub,0.77700001,0.732,200.267,0.304991671,-0.12193,51.45236
21334,986366,David Mead,Wherever You Are,4taSUJowMPcTHJKWw5DNAj,2,acoustic,0.538999975,0.287,217.427,0.348516721,-73.49664,40.8272
21335,848250,Neil Finn,Wherever You Are,447imUCMVDJ66DrVmEZeLn,8,singer-songwriter,0.605000019,0.865,286.267,0.44840542,175.31923,-38.00964
21336,773283,Spencer Brewer,Which Is Yes,3CcRhUUoTwU70HlFddybBr,23,new-age,0.254000008,0.206,252.8,0.354738758,-119.27023,37.27188
21337,643312,Downset,Which Way,1eauO4Nk66Ru9Eexfg6cpI,15,funk,0.449999988,0.275,298.973,0.395111871,-118.24532,34.05349
21338,1286138,Incubus,While All The Vultures Feed,1ArnmfmZ8MVKkoTGgSNNxf,24,funk,0.453000009,0.493,233.36,0.590611951,-119.27023,37.27188
21339,1200523,Darius Rucker,While I Still Got The Time,6p3dXnX0nJ2cAiIP3v3jso,23,country,0.456,0.574,229.8,0.709417609,-79.9316,32.78115
21340,1265384,Jeff Healey,While My Guitar Gently Weeps,56jBNrRtir67X0xJasicJD,23,blues,0.34799999,0.482,313.4,0.473983255,-79.38533,43.64856
21341,1120800,Hem,While My Hand Was Letting Go,5KL2PpozxL2pZdIxoN1JuX,3,acoustic,0.488999993,0.221,217.347,0.453435791,-74.00712,40.71455
21342,1306720,Michael Whalen,While My Love Is Sleeping,5C8s6z9pe7ivmtrvGNZYRO,4,new-age,0.411000013,0.124,243.773,0.360744984,-74.00712,40.71455
21343,1262490,Grizzly Bear,While You Wait For The Others,4lyhYM26W4DdIArcfVTUBh,38,alt-rock,0.550999999,0.336,269.889,0.54724366,-73.94888,40.65507
21344,1022230,Current 93,Whilst The Night Rejoices Profound And Still,423zWlthHcK1CqlXVOSSBk,3,industrial,0.513999999,0.259,264.533,0.465707819,-0.12714,51.50632
21345,745486,Train,Whipping Boy,3g0Z9FpwmftNpQTDogCAFF,25,dance,0.409000009,0.434,266.733,0.783677408,-122.42005,37.77916
21346,778515,Sahara Hotnights,Whirlwind Reaper,4gx1FxHR5LNBNrprAjPzDd,5,power-pop,0.526000023,0.306,217.6,0.370311263,17.55142,62.19845
21347,1224422,Once Nothing,Whiskey Breath,5YjZFV81VJ1azlReSLWQcD,12,hardcore,0.247999996,0.508,310,0.466069513,-79.99745,40.43831
21348,838787,A Radio With Guts,Whiskey Dawn,1zpXJTzVF5jZS0sFIKEPMn,1,power-pop,0.282999992,0.305,255.2,0.40597811,-85.69091,37.82245
21349,737444,Buckcherry,Whiskey In The Morning,4E3UyhrLxK6Do3sd0o0VB8,26,alt-rock,0.521000028,0.717,149.893,0.632365219,-118.24532,34.05349
21350,1300573,Kittie,Whiskey Love Song,3ve0MZIiV9R8xDYpIXg6nw,18,industrial,0.252000004,0.248,269.467,0.516196428,-84.75627,49.38426
21351,735641,Baby Mammoth,Whiskey Soul,0yhtxgLiM5a2vgardYixCG,2,trip-hop,0.763000011,0.691,314.12,0.389279481,-0.34592,53.74319
21352,798950,Vader,Whisper,2Lskwh8lU2DnMw254gqJaf,13,black-metal,0.171000004,0.16,206.6,0.596622981,19.1343,51.91892
21353,667158,Bad Religion,Whisper In Time,3x4xuqVkaiy4iqojloNpI4,26,punk,0.456,0.532,154.4,0.599320055,-118.24532,34.05349
21354,142288,Junior Mance,Whisper Not,2NYP1q0mRGn2Sn5EVrzQwM,22,jazz,0.632000029,0.491,263.44,0.319473738,-87.63241,41.88415
21355,642805,Suga Free,Whistle,5QgDSbk0prioyCD5kNw4iG,26,funk,0.916000009,0.715,273.36,0.48985382,-118.24532,34.05349
21356,869953,LFO,Whistle While You Jerk,1vOS6xirHq5QRD0Q0qGvdw,4,deep-house,0.488000005,0.555,264.707,0.431970171,-81.37739,28.53823
21357,1333952,Sick Puppies,White Balloons,2TNcodLHi3tG5PcNIhg3jl,25,alt-rock,0.234999999,0.179,219.587,0.675117719,-118.24532,34.05349
21358,1216577,Black Diamond Heavies,White Bitch,4TdzzufpCp58Tluu2qOnnr,6,garage,0.200000003,0.149,236.813,0.434040876,126.7378,37.65863
21359,149591,Bikini Kill,White Boy,2z5LG9pXrouLrzhdhqrVwl,38,punk,0.493999988,0.703,146.001,0.504782874,-122.89143,47.03922
21360,570629,The Smithereens,White Castle Blues,08vzJdPrEJOb9qgWlpv1ho,8,power-pop,0.342999995,0.65,238.493,0.405014695,-74.21956,40.57885
21361,981829,Cult Of Luna,White Cell,75ER27CYHs70NIwSGJa3gb,13,swedish,0.497999996,0.0985,340.04,0.491937818,135.70743,35.00476
21362,1122178,PJ Harvey,White Chalk,5otrKJigdBWRbBNHOfFg2g,35,alt-rock,0.451999992,0.274,186.587,0.581697512,-2.64647,50.94224
21363,740252,Big Maybelle,White Christmas,5RcLGaJmM08DduAQ6Ts58P,9,blues,0.388999999,0.204,134.533,0.337858764,-88.8194,35.6139
21364,291826,Celtic Woman,White Christmas,1FVRQuZvWCK39SOu43OYvy,4,opera,0.254000008,0.18,202.014,0.52776103,-6.24953,53.34376
21365,1105752,Frankie Ford,White Christmas,153cCZinFvIMIbUb2fywTV,0,rock-n-roll,0.225999996,0.171,206.04,0.351434522,-90.06569,29.91666
21366,1028142,Il Divo,White Christmas,01JgRFKw31s8a7uLBHBtcd,17,opera,0.140000001,0.183,229.12,0.579216384,-0.12714,51.50632
21367,674569,Linda Ronstadt,White Christmas,1f9VP9ldk5w8HVmaU22gQz,6,singer-songwriter,0.243000001,0.206,262.027,0.419024182,-110.96975,32.22155
21368,297787,The Drifters,White Christmas,50kbtrOnyUiO4PjHyxG3y5,4,rock-n-roll,0.578000009,0.477,158.533,0.373518331,-74.00712,40.71455
21369,1082183,Twisted Sister,White Christmas,5yEUJ1CkLTeD6sfrInBdWw,17,hard-rock,0.300999999,0.407,236.72,0.602669544,-74.00712,40.71455
21370,753806,The Pogues,White City,593Mdd4SF3mj5KkJRyNSTl,26,folk,0.497999996,0.804,151.466,0.586896715,-0.12359,51.53487
21371,1152996,Haste The Day,White Collar,1LSbCXQHaEBZwGlkE5DEpV,24,hardcore,0.370000005,0.385,267.707,0.633565793,-82.63713,30.19034
21372,813134,The Juliana Theory,White Days,2aGGhnqymOdfWHtpBABvjh,17,emo,0.537999988,0.273,267.96,0.508887778,-79.54316,40.29924
21373,860951,Manes,White Devil Black Shroud,5c0tL0iQgu43Y0f5A0KQy8,12,black-metal,0.5,0.355,235.173,0.359438542,10.39208,63.431
21374,1308793,Vienna Teng,White Light,4ujxqqGluYLUH3vXDdE9f0,12,piano,0.691999972,0.547,252.893,0.474675411,-122.42005,37.77916
21375,666316,The Flying Burrito Brothers,White Line Fever,1OUyXEWRgMXN33qJ6qKTQo,6,psych-rock,0.573000014,0.888,196.8,0.455915219,-118.24532,34.05349
21376,1054003,Black Flag,White Minority,3NSzjCBFt27FCYMAEXKIbg,32,alt-rock,0.419999987,0.544,62.773,0.547506775,-118.24532,34.05349
21377,1141540,Xavier Rudd,White Moth,47y0vRh6HwfnavK4Ocac6i,53,folk,0.662,0.667,127,0.426536062,145.469,-36.55865
21378,1004466,Sofa Surfers,White Noise,0v1FIdBZkzuboiq3DUTe59,12,electronic,0.688000023,0.0384,331.04,0.474956409,16.3688,48.20254
21379,1191789,The Living End,White Noise,4rZtjSXxcGkRutV0GiBEgp,51,alt-rock,0.261000007,0.397,224.267,0.542513207,145.469,-36.55865
21380,43102,Jefferson Airplane,White Rabbit,0i3p2OuOzQEvCdKK9nFfPE,8,psych-rock,0.545000017,0.312,152.627,0.539508735,-122.42005,37.77916
21381,96892,The Clash,White Riot,4OLqw7LEy892KUWGVG78Lr,21,punk-rock,0.495000005,0.791,120.28,0.601186059,-0.21346,51.52328
21382,200618,Cream,White Room,7i9fB9AHh65gx9cd6HJJr6,12,psych-rock,0.550999999,0.51,299.267,0.492236495,-1.97406,52.88356
21383,1265361,Jeff Healey,White Room,6HaIl2olnbDBqM1Cz8PAWc,20,blues,0.423999995,0.376,334.947,0.473983255,-79.38533,43.64856
21384,1370484,Vampire Weekend,White Sky,1QdVwO5xqAI88pNn2qfNjU,44,indie-pop,0.785000026,0.944,178.667,0.708889028,-74.00712,40.71455
21385,1294872,Every Time I Die,White Smoke,7fJ1ysOOPBhFgPhelz4CQV,23,hardcore,0.238000005,0.0712,180.16,0.56485575,-78.87846,42.88544
21386,1314308,Billy Talent,White Sparrows,5CNjT6OPPMGZ34ewbLUa8M,29,punk,0.435000002,0.645,194.627,0.534670865,-79.38533,43.64856
21387,674700,Stan Rogers,White Squall,6TlBKUdyi3Yf9PKCA1NNvp,4,singer-songwriter,0.298999995,0.342,326.227,0.421082624,-79.88845,43.26099
21388,950385,Steriogram,White Trash,3ni7TniDkvdPDHVBAmpYYu,28,hard-rock,0.488999993,0.61,224.467,0.434870317,174.77042,-36.88411
21389,1132892,Between The Buried And Me,White Walls,68ok85RlopZM5l6a3Hth8Z,31,death-metal,0.261999995,0.119,853.213,0.546545162,-80.83754,35.2225
21390,880495,Frenzal Rhomb,White World,1Ac197zNhd3GayjcExQWhw,6,garage,0.349999994,0.791,98.027,0.447245809,151.20695,-33.86963
21391,882930,The Handsome Family,Whitehaven,3s4bgBXOLzVPNj0J3n6FRG,13,goth,0.593999982,0.271,166.467,0.385728696,-87.63241,41.88415
21392,950776,Mclusky,Whiteliberalonwhiteliberalaction,6SEkCniN6ZmvbJLUVjyTRu,12,hard-rock,0.537,0.522,177.573,0.427211273,-3.98512,52.40445
21393,1242828,Majutsu no Niwa,Whither,6Vrg9qlYTDRY6DLyQOLyXm,3,psych-rock,0.384000003,0.695,410.547,0,139.83829,37.4876
21394,1042710,Martha Wainwright,Whither Must I Wander,4gYNYPEedJNrE1sPscjWY6,14,singer-songwriter,0.412999988,0.195,166.84,0.497568734,-74.00712,40.71455
21395,872010,Midnite,Who A Ga Do,7fsJSXNQhxGIRQpskJfREN,11,dub,0.859000027,0.851,263.773,0.477576368,-64.73629,17.73655
21396,1250017,Lea Salonga,Who Are You,5CvqWo6DBsCdhhIBuUk8Cc,10,show-tunes,0.280999988,0.175,355.133,0.477092176,121.00589,14.60962
21397,450238,The Who,Who Are You,5c4FnDHgatlq8AWRYGKdO9,18,hard-rock,0.649999976,0.492,381.627,0.58703963,-1.97406,52.88356
21398,814220,Leonard Cohen,Who By Fire,6Wn57Dojhz8xBVJMcvIZBZ,30,folk,0.467999995,0.274,152.907,0.564623405,-73.04185,40.81469
21399,1280920,The Horrors,Who Can Say,4B0riSSmb0IKIAPBq5eqY8,20,electro,0.240999997,0.197,221.04,0.539966381,-0.12714,51.50632
21400,757250,Unwound,Who Cares,4xh6jIDgIkrtOXybSgOnSk,21,garage,0.49000001,0.273,161.84,0.410617969,-122.91227,46.98538
21401,1242655,The Brian Jonestown Massacre,Who Cares Why,1YIRVZ6wBHBh39QIjBuENs,7,psych-rock,0.107000001,0.182,500.867,0.41036218,-122.42005,37.77916
21402,123841,Keni Burke,Who Do You Love,707DR4uOUMgROukYpqRKgU,11,disco,0.704999983,0.334,325.853,0.353055593,-87.63241,41.88415
21403,1121873,Interpol,Who Do You Think,0QhBxhkBkR5zLRN2d0GKqq,37,alt-rock,0.485000014,0.44,193.293,0.639881835,-74.00712,40.71455
21404,761296,Creative Source,Who Is He And What Is He To You,0AKBgmWJjIzCViy1fxaCZ4,24,groove,0.75,0.754,692.693,0.317669437,-118.24532,34.05349
21405,840884,Nekromantix,Who Killed The Cheerleader,3Ero9C3m7RlEf1xu5XhFDC,31,punk,0.178000003,0.311,249.2,0.515372903,9.51695,56.27609
21406,753814,Judy Collins,Who Knows Where the Time Goes,2Y7KWtAcNqKU00zPrj8TtT,19,folk,0.395999998,0.234,283.68,0.37850447,-122.32944,47.60356
21407,1054096,The Classic Crime,Who Needs Air,5Xxv9LIAVRboQ7VodSc95k,26,alt-rock,0.252999991,0.205,224.147,0.615347274,-122.32944,47.60356
21408,130424,C-Bo,Who Ride,04HSXDIofuzida99u2YIXa,21,funk,0.893999994,0.477,187.4,0.451005283,-119.27023,37.27188
21409,23130,Kurupt,Who Ride Wit Us,3Q9QGamJUf6y6DU0MJ8jBd,46,funk,0.828999996,0.602,261.173,0.411797827,-75.16237,39.95227
21410,1175827,Wanda Jackson,Who Shot Sam,2WpSlYoMv0SsSDCbsRXSiY,4,rock-n-roll,0.637000024,0.939,142.733,0.397720678,-96.77625,35.1303
21411,740705,Atomic Hooligan,Who Stole Monkeys Clothes,69QOyv11GHtjaD67afmlpA,1,breakbeat,0.565999985,0.337,218.306,0.358732699,-0.12714,51.50632
21412,862503,Lucky Millinder,Who Threw The Whiskey In The Well,7DNILqCdfae8VAM8Rluo3j,10,blues,0.583000004,0.592,180.2,0.340365785,-85.81945,33.65711
21413,1145221,The Staple Singers,Who Took The Merry Out Of Christmas,6mwZCJbeM0yDF5JCDuEspV,10,funk,0.589999974,0.736,150.88,0.484491796,-87.63241,41.88415
21414,933354,The Haunted,Who Will Decide,3Nni5PpADzqR8RJsnvI73Y,18,death-metal,0.439999998,0.26,209.653,0.473462667,-98.30897,56.95468
21415,1031943,The Soviettes,Whoa,6QyHG6GoZ1CMjnj6AGKRie,12,power-pop,0.331,0.669,71.747,0.395233999,-93.26493,44.97903
21416,1166645,We The Kings,Whoa,1FGZUlkPPnqBuYXU8yOzo2,26,piano,0.395000011,0.545,155.92,0.563273083,-82.57807,27.4955
21417,934706,Tavares,Whodunit,0BBbu8hIArB01X4VdpFT5f,37,disco,0.757000029,0.822,215.893,0.444840364,-70.93087,41.63767
21418,744991,Atomic Kitten,Whole Again,16MJqq0vEuW6GRX6faetTm,64,dance,0.746999979,0.567,185.013,0.436820484,-2.97848,53.40977
21419,657254,Color Filter,Whole Galaxie,0kUuHqeAdbDnNH8ScUogYz,8,k-pop,0.518000007,0.6,93.64,0.35487502,139.74092,35.67048
21420,1009630,Sir Douglas Quintet,Whole Lotta Peace Of Mind,385a488rxTZcws9VVKhRuv,5,garage,0.43599999,0.479,360.813,0.378942772,-98.49462,29.42449
21421,939445,Midtown,Whole New World,0c1v6p7v4dvpeQbIH0PITO,17,emo,0.470999986,0.349,218.933,0.492340743,-74.72671,40.14323
21422,754200,Shawn Colvin,Whole New You,1lXNhe7KPyn0GNyHdvFgWc,14,folk,0.629000008,0.609,241.867,0.446732968,-96.92803,42.78668
21423,762167,Charlie Christian,Wholly Cats,7cVDCIBuP8SY6Ks5SZvoBR,4,guitar,0.716000021,0.574,183.587,0.451428745,-96.7954,32.77815
21424,1316643,Twiztid,Whoop Whoop,2ybLoR0FnZYhbHodpGT0uh,36,rock,0.800000012,0.708,174.293,0.490733208,-83.04792,42.33168
21425,258894,Bentley Rhythm Ace,Whoosh,1wS2RmrYUr6eKw6SIVsxbY,0,breakbeat,0.711000025,0.718,350.027,0.356619896,-1.9086,52.47859
21426,1017425,Necro,Whore,5QO39Q4nsMlzF2CpWlLpn4,19,hardcore,0.768999994,0.836,247.133,0.444315981,133.39311,-24.9162
21427,1152134,Sleeping Giant,Whoremonger,41hgbN5Y2dk8c5JpQ4TgJc,17,hard-rock,0.363000005,0.313,301.733,0.475943984,-105.55096,38.99792
21428,1286753,Betty Davis,Whorey Angel,6zuS2iLVBD3WTtBZbhhyqK,14,funk,0.400000006,0.771,302.453,0.411068532,-78.89601,35.99527
21429,823851,Mclusky,Whoyouknow,2oZhbKh85lowQtPXUUlAmy,15,hard-rock,0.273000002,0.0547,235.093,0.427211273,-3.98512,52.40445
21430,97262,Frankie Avalon,Why,0CRxGsJrwOMQUuTr4yT5mX,22,rock-n-roll,0.50999999,0.586,157.52,0.395115589,-75.16237,39.95227
21431,994882,Jason Aldean,Why,65Jn2gZWMren03Rz0fCMqs,54,country,0.568000019,0.218,213.733,0.849291004,-83.62758,32.83968
21432,1010842,Krypteria,Why,0TKS7gRKt1sFGuu3tifgxF,13,german,0.43900001,0.179,285.507,0.44083099,10.45415,51.16418
21433,1019377,Newcleus,Why,5WOG3lsvJteYnGMDeI3Btr,8,house,0.709999979,0.746,489.227,0.39863948,-73.94888,40.65507
21434,1391316,Sherie Rene Scott,Why,3sDKvnbcD8IrJBrS4Uv2oA,2,show-tunes,0.439999998,0.275,165.387,0.140003516,-74.00712,40.71455
21435,1215798,Snoop Dogg,Why Did You Leave Me,38kZhcFGQGaxf5hrGi4HgI,19,funk,0.569999993,0.549,247.16,0.608910283,-118.1924,33.76672
21436,956867,Pitbull Daycare,Why Do I Have to Change,5cRBsye11uHejdRCpWKCX0,2,industrial,0.485000014,0.707,191.031,0.343447503,-100.07715,31.1689
21437,930534,Kris Kristofferson,Why Me,12fkDIeMHNblcju4XRwJwB,29,country,0.42899999,0.324,208.107,0.524922358,-97.49553,25.89958
21438,1194277,Jimmy Hughes,Why Not Tonight,7y5bD8RMEoJYgCvghxACjf,30,blues,0.423999995,0.592,178.827,0.324894009,-87.67525,34.80046
21439,1011449,Kurt Carr,Why Not Trust God Again,5CdG3jBiZdG8v8kKq00eq2,16,gospel,0.432999998,0.2,364.093,0.36219698,-119.27023,37.27188
21440,999239,Jenna Drey,Why Should I Believe You - Harris Club Remix,5KdgdSdZRhmWoU27n9Vc0m,0,deep-house,0.680000007,0.938,445.973,0.338677424,-81.54106,27.9758
